Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢂꢭꢔ꣄ꢔꢸꢠ꣄ꢠꢸ,अलग्गुण्णु,அலக்3கு3ண்ணு,alaggunnu,alagguNNu,alagguṇṇu,ələgguɳɳu,individuality,தனித்துவம்  
ꢮ꣄ꢫꢒ꣄ꢡꢶꢡ꣄ꢮꣁ,व्यक्तित्वा॑,வ்யக்தித்வொ,vyaktitvo',vyaktitvO,vyaktitvŏ,ʋjəkt̪ɪt̪ʋo,individuality,தனித்துவம்  
ꢦ꣄ꢬꢸꢢꢒ꣄ꢩꢵꢮ꣄,प्रुथक्भाव,ப்ருத2க்பா4வ்,pruthakbhaav,pruthakbhAv,pruthakbhāv,pɾut̪ʰəkbʰɑːʋ,individuality,தனித்துவம்  
ꢮꢶꢯꢿꢰꢸꢔꢸꢠ꣄ꢠꢸ,विशेषु गुण्णु,விஶேஷு கு3ண்ணு,visheshugunnu,vizeSuguNNu,viśeṣuguṇṇu,ʋɪʃeːʂuguɳɳu,individuality,தனித்துவம்  
ꢏꢠ꣄ꢜꢶꢦꢥ꣄,आ॑ण्टिपन,ஒண்டிபன்,o'nt'ipan,ONTipan,ŏṇṭipan,oɳʈɪpən̪,loneliness,தனிமை  
ꢂꢭꢔ꣄ꢔ ꢬꢴꢥꢶ,अलग्ग र्हनि,அலக்3 க3ர:னி,alagga rhani,alagga rhani,alagga rhani,ələggə ɾɦən̪ɪ,loneliness,தனிமை  
ꢮꢾꢔꢸꢭꢦꢥ꣄,व॑कुलपन,வெகுளபன்,ve'gulapan,vEgulapan,vĕgulapan,ʋeguləpən̪,loneliness,தனிமை  
ꢱꣂꢒ꣄,सोक्,ஶோக்,sok,sok,sok,s̪oːk,thirst,தாகம்  
ꢣꢵꢪ꣄ꢦꢡ꣄ꢫꢙꢶꢮ꣄ꢥꢪ꣄,दाम्पत्यजिव्नम,தா3ம்பத்யஜிவ்னம்,daampatyajivnam,dAmpatyajivnam,dāmpatyajivnam,d̪ɑːmpət̪jəd͡ʒɪʋn̪əm,Conjugal life,தாம்பத்தியம்  
ꢱꢡꢶꢦꢡꢶ ꢙꢶꢮ꣄ꢥꢪ,सतिपति जिव्नम,ஸதிபதி ஜிவ்னம்,satipati jivnama,satipati jivnama,satipati jivnama,s̪ət̪ɪpət̪ɪ d͡ʒɪʋn̪əmə,Conjugal life,தாம்பத்தியம்  
ꢆꢣꢵꢬꢔꢸꢠ꣄ꢠꢸ,उदारगुण्णु,உதா3ரகு3ண்ணு,udaaragunnu,udAraguNNu,udāraguṇṇu,ud̪ɑːɾəguɳɳu,generocity,தாராள மனப்பான்மை   
ꢣꢾꢛ꣄ꢗꢸ,द॑ञ्चु,தெ3ஞ்சு,de'nchu,dEJcu,dĕñcu,d̪eɲt͡ʃu,firmness,திடம்  
ꢗꣂꢬ꣄,चोर्,சோர்,chor,cor,cor,t͡ʃoːɾ,theft,திருட்டு  
ꢗꣂꢬꢸꢦꢥ꣄,चोरुपन,சோருபன்,chorupan,corupan,corupan,t͡ʃoːɾupən̪,stealing,திருட்டுத்தனம்  
ꢗꣁꢞ꣄ꢞꣁ,चा॑ड्डा॑,சொட்3டொ3,cho'd'd'o',cODDO,cŏḍḍŏ,t͡ʃoɖɖo,thief,திருடன்
ꢗꣁꢞ꣄ꢞꢶ,चा॑ड्डि,சொட்3டி3,cho'd'd'i,cODDi,cŏḍḍi,t͡ʃoɖɖɪ,thief,திருடி
ꢱꢾꢬ꣄ꢒꢒꢬ꣄ꢥꢶ,स॑र्ककर्नि,ஸெர்ககர்னி,se'rkakarni,sErkakarni,sĕrkakarni,s̪eɾkəkəɾn̪ɪ,correction,திருத்தம்  
ꢡꢶꢣ꣄ꢣꢸꢮꢭꢶ,तिद्दुवलि,தித்3து3வளி,tidduvali,tidduvali,tidduvali,t̪ɪd̪d̪uʋəlɪ,correction,திருத்தம்  
ꢱꢸꢤꢵꢬ꣄,सुधार,ஸுதா4ர்,sudhaar,sudhAr,sudhār,s̪ud̪ʰɑːɾ,correction,திருத்தம்  
ꢡꢶꢬꢸꢦ꣄ꢡꢶ,तिरुप्ति,திருப்தி,tirupti,tirupti,tirupti,t̪ɪɾupt̪ɪ,"contentment, satisfaction",திருப்தி  
ꢡ꣄ꢫꢵꢔ꣄,त्याग,த்யாக்3,tyaag,tyAg,tyāg,t̪jɑːg,relinquishing/ sacrifice/ martyrdom,தியாகம்  
ꢡ꣄ꢫꢵꢔꢶ,त्यागि,த்யாகி3,tyaagi,tyAgi,tyāgi,t̪jɑːgɪ,Relinquisher/ martyr,தியாகி  
ꢱꢪꢬ꣄ꢢꢸ,समर्थु,ஸமர்து2,samarthu,samarthu,samarthu,s̪əməɾt̪ʰu,"ability, skill",திறமை  
ꢃꢯꢒ꣄ꢡꢸ,आशक्तु,ஆஶக்து,aashaktu,Azaktu,āśaktu,ɑːʃəkt̪u,"ability, skill",திறமை  
ꢱꢪꢬ꣄ꢢꢸꢦꢥ꣄,समर्थुपन,ஸமர்து2பன்,samarthupan,samarthupan,samarthupan,s̪əməɾt̪ʰupən̪,"ability, skill",திறன்  
ꢥꢵꢱ꣄,नास्,நாஸ்,naas,nAs,nās,n̪ɑːs̪,evil,தீமை  
ꢥꢱꢵꢡꢸ,नसातु,நஸாது,nasaatu,nasAtu,nasātu,n̪əs̪ɑːt̪u,evil,தீமை  
ꢥꢶꢬꢠꢫꣁ,निर्णया॑,நிர்ணயொ,niranayo',niraNayO,niraṇayŏ,n̪ɪɾəɳəjo,judgement,தீர்ப்பு  
ꢤꢷꢬꢸ,धीरु,தீ4ரு,dheeru,dhIru,dhīru,d̪ʰiːɾu,brave person,தீரன்  
ꢤꢾꢫ꣄ꢬ꣄ꢫꢮꢵꢥ꣄,ध॑य्र्यवान,தெ4ய்ர்யவான்,dhe'yryavaan,dhEyryavAn,dhĕyryavān,d̪ʰejɾjəʋɑːn̪,brave person,தீரன்  
ꢡꢷꢮ꣄ꢬꣁ,तीव्रा॑,தீவ்ரொ,teevro',tIvrO,tīvrŏ,t̪iːʋɾo,"severity, extremity",தீவிரம்  
ꢡꢷꢮ꣄ꢬꢮꢵꢣꢶ,तीव्रवादि,தீவ்ரவாதி3,teevravaadi,tIvravAdi,tīvravādi,t̪iːʋɾəʋɑːd̪ɪ,extremist,தீவிரவாதி  
ꢣꢸꢓꢸ,दुखु,து3கு2,dukhu,dukhu,dukhu,d̪ukʰu,sorrow,துக்கம்  
ꢪꣁꢥ꣄ꢥꢸꢤꢾꢫ꣄ꢬ꣄ꢫꢪ꣄,मा॑न्नुध॑य्र्म,மொன்னுதெ4ய்ர்யம்,mo'nnudhe'yryam,mOnnudhEyryam,mŏnnudhĕyryam,mon̪n̪ud̪ʰejɾjəm,Courage/daring,துணிவு  
ꢣꢸꢬꢞꢶꢰ꣄ꢜꢸ,दुरदिष्टु,து3ரதி3ஷ்டு,durad'isht'u,duraDiSTu,duraḍiṣṭu,d̪uɾəɖɪʂʈu,bad luck/misfortune,துரதிருஷ்டம்  
ꢣꢸꢬꣂꢒ꣄,दुरोक्,து3ரோக்,durok,durok,durok,d̪uɾoːk,Treason/treachery,துரோகம்  
ꢏꢔꢸꢬ꣄,आ॑गुर्,ஒகு3ர்,o'gur,Ogur,ŏgur,oguɾ,astringency,துவர்ப்பு  
ꢱꢥ꣄ꢫꢵꢱꢸ ꢤꢾꢬꢸꢪ꣄,सन्यासु ध॑रुम,ஸன்யாஸு தெ4ரும்,sanyaasu dhe'rum,sanyAsu dhErum,sanyāsu dhĕrum,s̪ən̪jɑːs̪u d̪ʰeɾum,saintly life,துறவறம்  
ꢱꢥ꣄ꢫꢵꢱꢶ,सन्यासि,ஸன்யாஸி,sanyaasi,sanyAsi,sanyāsi,s̪ən̪jɑːs̪ɪ,saint,துறவி  
ꢐꢖ꣄ꢒꢸ,होङ्कु,ஹோங்கு3,onku,oGku,oṅku,oːŋku,sleep,தூக்கம்  
ꢥꢷꢛ꣄ꢙꢸ,नीञ꣄जु,நீஞ்ஜு,neenju,nIJju,nīñju,n̪iːɲd͡ʒu,sleep,தூக்கம்  
ꢱꢸꢣ꣄ꢤꢶ,सुद्धि,ஸுத்3தி4,suddhi,suddhi,suddhi,s̪ud̪d̪ʰɪ,cleanliness,தூய்மை  
ꢪꢸꢣꢶꢬꢪ꣄ꢪꣁ,मुदिरम्मा॑,முதி3ரம்மொ,mudirammo',mudirammO,mudirammŏ,mud̪ɪɾəmmo,a woman above 39 years,தெரிவை  
ꢱ꣄ꢦꢰ꣄ꢜꢸ,स्पष्टु,ஸ்பஷ்டு,spasht'u,spaSTu,spaṣṭu,s̪pəʂʈu,clarity,தெளிவு  
ꢤꣀꢬ꣄ꢫꢱꢵꢭꢶ,धैर्यसालि,தை4ர்யஸாலி,dhairyasaali,dhairyasAli,dhairyasāli,d̪ʰəɪɾjəs̪ɑːlɪ,brave person,தைரியசாலி  
ꢤꢾꢫ꣄ꢬ꣄ꢫꢪ꣄,ध॑य्र्यम,தெ4ய்ர்யம்,dhe'yryam,dhEyryam,dhĕyryam,d̪ʰejɾjəm,courage,தைரியம்  
ꢲꢬꢸꢪ꣄ꢨꢪ꣄,हरुम्बम,ஹரும்ப3ம்,harumbam,harumbam,harumbam,ɦəɾumbəm,beginning,தொடக்கம்  
ꢦ꣄ꢬꢵꢬꢪ꣄ꢩꢸ,प्रारम्भु,ப்ராரம்பு4,praarambhu,prArambhu,prārambhu,pɾɑːɾəmbʰu,beginning,தொடக்கம்  
ꢱꢪ꣄ꢨꢥ꣄ꢤꢸ,सम्बन्धु,ஸம்ப3ந்து4,sambandhu,sambandhu,sambandhu,s̪əmbən̪d̪ʰu,"relation, contact",தொடர்பு  
ꢱꢪ꣄ꢦꢬ꣄ꢒꢸ,सम्पर्कु,ஸம்பர்கு,samparku,samparku,samparku,s̪əmpəɾku,"relation, contact",தொடர்பு  
ꢮ꣄ꢫꢒ꣄ꢡꢸ,व्यक्तु,வ்யக்து,vyaktu,vyaktu,vyaktu,ʋjəkt̪u,manifestation,தோற்றம்  
ꢲꢱꢶꢥꢶ,हसिनि,ஹஸினி,hasini,hasini,hasini,ɦəs̪ɪn̪ɪ,laughter,நகை  
ꢱꢖ꣄ꢔꢡꢶꢦꢥ꣄,सिङ्गतिपन,ஸிங்க3திபன்,sangatipan,saGgatipan,saṅgatipan,s̪əŋgət̪ɪpən̪,friendship,நட்பு  
ꢏꢠ꣄ꢒꢶꢥꢶ,आ॑ण्किनि,ஒண்கினி,o'nkini,ONkini,ŏṇkini,oɳkɪn̪ɪ,shivering,நடுக்கம்  
ꢥꣁꢪ꣄ꢪꢶꢥꢶ,ना॑म्मिनि,நொம்மினி,no'mmini,nOmmini,nŏmmini,n̪ommɪn̪ɪ,belief,நம்பிக்கை  
ꢥꣁꢪ꣄ꢒꢾ,ना॑म्क॑,நொம்கெ,no'mke',nOmkE,nŏmkĕ,n̪omke,belief,நம்பிக்கை  
ꢧꢠ꣄ꢜꢓꢾꢱ꣄,फण्टखेस,ப2ண்டகே2ஸ்,phant'akhe's,phaNTakhEs,phaṇṭakhĕs,pʰəɳʈəkʰes̪,grey hair,நரை  
ꢱꢸꢔꢥ꣄ꢡꢸ,सुगन्तु,ஸுக3ந்து,sugantu,sugantu,sugantu,s̪ugən̪t̪u,fragrance,நறுமணம்  
ꢩꢭꣁ,भला॑,ப4லொ,bhalo',bhalO,bhalŏ,bʰəlo,Benefit ,நன்மை  
ꢗꣁꢒ꣄ꢧꢭꢸꢥ꣄,चा॑कफलुन,சொக்ப2லுன்,cho'kphalun,cOkphalun,cŏkphalun,t͡ʃokpʰəlun̪,Benefit ,நன்மை  
ꢤꢥ꣄ꢥꢸ,धन्नु,த4ன்னு,dhannu,dhannu,dhannu,d̪ʰən̪n̪u,gratitude,நன்றி  
ꢤꢥ꣄ꢥꢸ ꢲꢷꢥꢸꢦꢥ꣄,धन्नु हीनुपन,த4ன்னு ஹீனுபன்,dhannu heenupan,dhannu hInupan,dhannu hīnupan,d̪ʰən̪n̪u ɦiːn̪upən̪,ingratitude,நன்றி கெட்டதனம்   
ꢔꢵꢪ ꣄ꢧꢶꢬ꣄ꢥꢵꢬ꣄,गाम्फिर्नार,கா3ம் பி2ர்னார்,gaama phirnaar,gAma phirnAr,gāma phirnār,gɑːmə pʰɪɾn̪ɑːɾ,vagabond,நாடோடி
ꢦꢬꢶꢩ꣄ꢬꢪꢶ,परिभ्रमि,பரிப்4ரமி,paribhrami,paribhrami,paribhrami,pəɾɪbʰɾəmɪ,vagabond,நாடோடி
ꢣꢾꢯꢗꢵꢬꢶ,देशचारि,தே3ஶசாரி,de'shachaari,dEzacAri,dĕśacāri,d̪eʃət͡ʃɑːɾɪ,vagabond,நாடோடி
ꢂꢮ꣄ꢪꢵꢥ꣄,अव्मान,அவ்மான்,avmaan,avmAn,avmān,əʋmɑːn̪,disgrace,அவமதிப்பு
ꢬꢸꢙꢸꢦꢥ꣄,रुजुपन,ருஜுபன்,rujupan,rujupan,rujupan,ɾud͡ʒupən̪,Honesty,நாணயம்  
ꢥꢶꢡ꣄ꢡꢦꢥ꣄,नित्तपन,நித்தபன்,nittapan,nittapan,nittapan,n̪ɪt̪t̪əpən̪,Honesty,நாணயம்  
ꢕꢵꢥ꣄,घान्,கா4ன்,ghaan,ghAn,ghān,gʰɑːn̪,foul smell/stink,நாற்றம்  
ꢣꢸꢬ꣄ꢔꢥ꣄ꢤꢸ,दुर्गन्धु,து3ர்க3ந்து4,durgandhu,durgandhu,durgandhu,d̪uɾgən̪d̪ʰu,foul smell/stink,நாற்றம்  
ꢱꢪꣁ,समा॑,ஸமொ,samo',samO,samŏ,s̪əmo,equality,நிகர்  
ꢱꢪꢦꢥ꣄,समपन,ஸமபன்,samapan,samapan,samapan,s̪əməpən̪,equality,நிகர்  
ꢱꢪꢡꣁ,समता॑,ஸமதொ,samato',samatO,samatŏ,s̪əmət̪o,equality,நிகர்  
ꢱꢷꢱꣁꢮ꣄ꢬꢶ ꢬꢴꢵꢱ꣄ꢡꢾ,सीसा॑व्रि र्हास्ते,ஸீஸொவ்ரி ரா:ஸ்தே,seeso'vri rhaaste',sIsOvri rhAstE,sīsŏvri rhāstĕ,s̪iːs̪oʋɾɪ ɾɦɑːs̪t̪e,poise,நிதானம்  
ꢢꢶꢬꢪ꣄ꢒꢥꢶ ꢬꢴꢵꢱ꣄ꢡꢾ,थिरम्कनि र्हास्ते,தி2ரம்கனி ரா:ஸ்தே,thiramkani rhaaste',thiramkani rhAstE,thiramkani rhāstĕ,t̪ʰɪɾəmkən̪ɪ ɾɦɑːs̪t̪e,poise,நிதானம்  
ꢔꢵꢳ꣄꣄,गाळ,கா3ள்,gaal',gAL,gāl̤,gɑːɭ,scolding,நிந்தனை  
ꢥꢶꢥ꣄ꢣꢥꣁ,निन्दना॑,நிந்த3னொ,nindano',nindanO,nindanŏ,n̪ɪn̪d̪ən̪o,scolding,நிந்தனை  
ꢢꢸꢮ꣄ꢥꢶ,थुव्नि,து2வ்னி,thuvni,thuvni,thuvni,t̪ʰuʋn̪ɪ,scolding,நிந்தனை  
ꢱꢪꢬ꣄ꢢꢸꢮꢵꢥ꣄,समर्थुवान,ஸமர்து2வான்,samarthuvaan,samarthuvAn,samarthuvān,s̪əməɾt̪ʰuʋɑːn̪,expert,நிபுணன்
ꢥꢶꢬꢵꢯꣁ,निराशा॑,நிராஶொ,niraasho',nirAzO,nirāśŏ,n̪ɪɾɑːʃo,disappointment,நிராசை  
ꢱ꣄ꢢꢶꢡꢶ,स्थिति,ஸ்தி2தி,sthiti,sthiti,sthiti,s̪t̪ʰɪt̪ɪ,condition,நிலைமை  
ꢱ꣄ꢪꢬꢠ ꢯꢒ꣄ꢡꢶ,स्मरण शक्ति,ஸ்மரணஶக்தி,smarana shakti,smaraNa zakti,smaraṇa śakti,s̪məɾəɳə ʃəkt̪ɪ,memory power,நினைவாற்றல்  
ꢪꢹꢬ꣄ꢗ꣄ꢘꣁ ꢭꢔꢾ ꢱ꣄ꢡꢾꢥꣁ,मूर्च्छा॑ लग॑स्त॑ना॑,மூர்ச்சொ2 லகெ3ஸ்தெனொ,moorchchho' lage' ste'no',mUrcchO lagE stEnO,mūrcchŏ lagĕ stĕnŏ,muːɾt͡ʃt͡ʃʰo ləge s̪t̪en̪o,Unconsciousperson,நினைவிலி  
ꢱ꣄ꢪꢬꢠꣁ,स्मरणा॑,ஸ்மரணொ,smarano',smaraNO,smaraṇŏ,s̪məɾəɳo,memory,நினைவு  
ꢂꢥꢫꣁꢥ꣄ꢫꢸ,अन्योन्यु,அன்யோன்யு,anayo'nyu,anayOnyu,anayŏnyu,ən̪əjon̪ju,intimacy,நெருக்கம்  
ꢣꢸꢮ꣄ꢥꣁ,दुव्ना॑,து3வ்னொ,duvno',duvnO,duvnŏ,d̪uʋn̪o,pain,நோவு  
ꢦꢒ꣄ꢮꣁ,पक्वा॑,பக்வொ,pakvo',pakvO,pakvŏ,pəkʋo,Ripeness/maturity,பக்குவம்  
ꢦꢶꢒ꣄ꢒꢶꢥꢶ,पिक्किनि,பிக்கினி,pikkini,pikkini,pikkini,pɪkkɪn̪ɪ,Ripeness/maturity,பக்குவம்  
ꢪꣁꢙꣁ,मोजा॑,மோஜொ,mo'jo',mOjO,mŏjŏ,mod͡ʒo,pomp,பகட்டு  
ꢪꢾꢬ꣄ꢗꢶꢥꢶ,म॑र्चिनि,மெர்சினி,me'rchini,mErcini,mĕrcini,meɾt͡ʃɪn̪ɪ,pomp,பகட்டு  
ꢨꢥ꣄ꢣꢵ,बन्दा,ப3ந்தா3,bandaa,bandA,bandā,bən̪d̪ɑː,pomp,பகட்டு  
ꢮꢶꢬꣂꢤ꣄,विरोध्,விரோத்4,virodh,virodh,virodh,ʋɪɾoːd̪ʰ,enmity,பகை  
ꢦꢬꢶꢡꢵꢦ꣄,परिताप्,பரிதாப்,paritaap,paritAp,paritāp,pəɾɪt̪ɑːp,Pity/sympathy,பச்சாதாபம்  
ꢧꢭ꣄ꢗꢵꢡꢵꢦ꣄,फल्चाताप,ப2ல்சா தாப்,phalchaataap,phalcAtAp,phalcātāp,pʰəlt͡ʃɑːt̪ɑːp,Pity/sympathy,பச்சாதாபம்  
ꢂꢥꢸꢡꢵꢮ꣄,अनुताप,அனுதாப்,anutaav,anutAv,anutāv,ən̪ut̪ɑːʋ,Pity/sympathy,பச்சாதாபம்  
ꢩꢹꢒ꣄,भुक्,பூ4க்,bhook,bhUk,bhūk,bʰuːk,hunger,பசி  
ꢱꢾꢭꢶꢪ꣄ꢨꢸ,स॑लिम्बु,ஸெளிம்பு3,se'limbu,sElimbu,sĕlimbu,s̪elɪmbu, prosperity,பசுமை  
ꢱꢾꢭꢶꢦꢪ꣄,स॑लिपम,ஸெளிபம்,se'lipam,sElipam,sĕlipam,s̪elɪpəm, prosperity,பசுமை  
ꢱꢸꢒ꣄ꢒꢶꢥꢶ,सुक्किनि,ஸுக்கினி,sukkini,sukkini,sukkini,s̪ukkɪn̪ɪ,drought,பஞ்சம்  
ꢗꢾꢣꢸꢮ꣄,च॑दुव,செது3வ்,che'duv,cEduv,cĕduv,t͡ʃed̪uʋ,education,படிப்பு  
ꢮꢶꢣ꣄ꢫꣁ,विद्या॑,வித்3யொ,vidyo',vidyO,vidyŏ,ʋɪd̪jo,education,படிப்பு  
ꢒ꣄ꢬꢸꢡꢶ,क्रुति,க்ருதி,kruti,kruti,kruti,kɾut̪ɪ,creation,படைப்பு  
ꢆꢡ꣄ꢦꢵꢣꢥꣁ,उत्पादना॑,உத்பாத3னொ,utpaadano',utpAdanO,utpādanŏ,ut̪pɑːd̪ən̪o,creation,படைப்பு  
ꢬꢹꢦ꣄ꢒꢾꢬ꣄ꢥꢶ,रूप्क॑र्नि,ரூப்கெர்னி,roopke'rni,rUpkErni,rūpkĕrni,ɾuːpkeɾn̪ɪ,creation,படைப்பு  
ꢱ꣄ꢬꢸꢰ꣄ꢜꢶ,स्रुष्टि,ஸ்ருஷ்டி,srusht'i,sruSTi,sruṣṭi,s̪ɾuʂʈɪ,creation,படைப்பு  
ꢔꢸꢠ꣄ꢠꢸꢥ꣄,गुण्णुन,கு3ண்ணுன்,gunnun,guNNun,guṇṇun,guɳɳun̪,character,பண்பு  
ꢔꢸꢠ꣄ꢠꢸꢥꢸ ꢱꢵꢬ꣄,गुण्णुनु सार,கு3ண்ணுனு ஸார்,gunnunu saar,guNNunu sAr,guṇṇunu sār,guɳɳun̪u s̪ɑːɾ,character sketch,பண்பு நலன்   
ꢦꢡ꣄ꢥꢶ,पत्नि,பத்னி,patni,patni,patni,pət̪n̪ɪ,Chastewoman,பத்தினி  
ꢤꢪꢵꢤꢵꢪ꣄,धमाधाम,த4மாதா4ம்,dhamaadhaam,dhamAdhAm,dhamādhām,d̪ʰəmɑːd̪ʰɑːm,Haste/tension,பதட்டம்  
ꢱ꣄ꢦꢬ꣄ꢤꣁ,स्पर्धा॑,ஸ்பர்தொ4,spardho',spardhO,spardhŏ,s̪pəɾd̪ʰo,competition,பந்தயம்  
ꢤꢵꢒ꣄,धाक्,தா4க்,dhaak,dhAk,dhāk,d̪ʰɑːk,fear,பயம்  
ꢥꣁꢮꢡꢾꢒꣁ ꢱꢵꢡ꣄ꢡꣁ ꢤꢒ꣄ꢒꢶꢥꢶ,ना॑वा॑त॑का॑ सात्ता॑ धक्किनि,நொவதெகொ ஸாத்தொ த4க்கினி,no'vate'ko' saatto' dhakkini,nOvatEkO sAttO dhakkini,nŏvatĕkŏ sāttŏ dhakkini,n̪oʋət̪eko s̪ɑːt̪t̪o d̪ʰəkkɪn̪ɪ,Fear of unfamiliar persons,பயிர்ப்பு  
ꢂꢩ꣄ꢫꢵꢱ꣄,अभ्यास्,அப்4யாஸ்,abhyaas,abhyAs,abhyās,əbʰjɑːs̪,exercise,பயிற்சி  
ꢱꢵꢤꢸ,साधु,ஸாது4,saadhu,sAdhu,sādhu,s̪ɑːd̪ʰu,Harmless person,சாது  
ꢦꢵꢭꢥꣁ ꢒ꣄ꢬ꣄ꢥꢶ,पालना॑ क॑र्नि,பாலனொ கெர்னி,paalano' krni,pAlanO krni,pālanŏ krni,pɑːlən̪o kɾn̪ɪ,maintenance,பராமரிப்பு  
ꢦꢬꢶꢲꢵꢬ꣄,परिहार,பரிஹார்,parihaar,parihAr,parihār,pəɾɪɦɑːɾ,expiation,பரிகாரம்  
ꢦ꣄ꢬꢵꢫꢯ꣄ꢗꢶꢡ꣄ꢡꢸ ꢒꢾꢬꢱ꣄ꢡꢾ,प्रायश्चित्तु क॑रस्त॑,ப்ராயஶ்சித்து கெரஸ்தே,praayashchittu ke'raste',prAyazcittu kErastE,prāyaścittu kĕrastĕ,pɾɑːjəʃt͡ʃɪt̪t̪u keɾəs̪t̪e,expiation,பரிகாரம்  
ꢦꢬꢶꢲꢵꢱ꣄,परिहास,பரிஹாஸ்,parihaas,parihAs,parihās,pəɾɪɦɑːs̪,sarcasm,பரிகாசம்  
ꢦꢬꢶꢱꢸꢣ꣄ꢤꢶ,परिसूद्धि,பரிஸுத்3தி4,parisuddhi,parisuddhi,parisuddhi,pəɾɪs̪ud̪d̪ʰɪ,purity,பரிசுத்தம்  
ꢦꢬꢶꢡꢵꢦ꣄,परिताप्,பரிதாப்,paritaap,paritAp,paritāp,pəɾɪt̪ɑːp,sympathy,பரிதாபம்  
ꢨꢭꢲꢶꢥ꣄,बलहिन्,ப3லஹீன்,balahin,balahin,balahin,bələɦɪn̪,weakness,பலகீனம்  
ꢨꢭ꣄ꢯꢵꢭꢶ,बलशालि,ப3லஶாலி,balshaali,balzAli,balśāli,bəlʃɑːlɪ,strong person,பலசாலி  
ꢨꣁꢭꢶꢪ꣄,बा॑लिम्,பொ3லிம்,bo'lim,bOlim,bŏlim,bolɪm,strength,பலம்  
ꢦꢮꢶꢡ꣄ꢬꢸ,पवित्रु,பவித்ரு,pavitru,pavitru,pavitru,pəʋɪt̪ɾu,holiness,பவித்திரம்  
ꢬꢦ꣄ꢡꣁ,रप्ता॑,ரப்தொ,rapto',raptO,raptŏ,ɾəpt̪o,Habit/custom,பழக்கம்  
ꢦꣁꢬꢵꢒ꣄ꢦꣁꢬꣁ,पा॑राक्पा॑रा॑,பொராக்பொரொ,po'raakpo'ro',pOrAkpOrO,pŏrākpŏrŏ,poɾɑːkpoɾo,revenge,பழிக்குப்பழி  
ꢦ꣄ꢬꢡꢶꢯꣂꢤ꣄,प्रतिशोध,ப்ரதிஶோத்4,pratishodh,pratizodh,pratiśodh,pɾət̪ɪʃoːd̪ʰ,revenge,பழிக்குப்பழி  
ꢦ꣄ꢬꢒꢵꢰ꣄,प्रकाष,ப்ரகாஷ்,prakaash,prakAS,prakāṣ,pɾəkɑːʂ,shining,பளபளப்பு  
ꢪꢾꢬ꣄ꢦꢸꢭ꣄,म॑र्पुल,மெர்புல்,me'rpul,mErpul,mĕrpul,meɾpul,shining,பளபளப்பு  
ꢙꣁꢭꢶꢛ꣄ꢗꢶꢥꢶ,जा॑लिञ्चिनि,ஜொலிஞ்சினி,jo'linchini,jOliJcini,jŏliñcini,d͡ʒolɪɲt͡ʃɪn̪ɪ,shining,பளபளப்பு  
ꢥꢸꢮꢶꢥꢶ,नुविनि,நுவினி,nuvini,nuvini,nuvini,n̪uʋɪn̪ɪ,praise,பாராட்டு  
ꢪꢾꢗ꣄ꢗꢶꢥꢶ,मेर्च्चिनि,மெச்சினி,me'chchini,mEccini,mĕccini,met͡ʃt͡ʃɪn̪ɪ,praise,பாராட்டு  
ꢯ꣄ꢭꢵꢕꢥꣁ,श्लाघना॑,ஶ்லாக4னொ,shlaaghano',zlAghanO,ślāghanŏ,ʃlɑːgʰən̪o,praise,பாராட்டு  
ꢩꢷꢒ,भीक,பீ4க்,bheeka,bhIka,bhīka,bʰiːkə,begging,பிச்சை  
ꢕꢾꢞꢶꢮꢵꢣ꣄,घ॑डिवाद,கெ4டி3வாத்3,ghe'd'ivaad,ghEDivAd,ghĕḍivād,gʰeɖɪʋɑːd̪,"stubbornness, obstinacy",பிடிவாதம்  
ꢣꢸꢬꢵꢔ꣄ꢬꢲꣁ,दुराग्रहा॑,து3ராக்3ரஹொ,duraagraho',durAgrahO,durāgrahŏ,d̪uɾɑːgɾəɦo,"stubbornness, obstinacy",பிடிவாதம்
ꢦꢶꢬꢡꢶꢧꣂꢭ,पिरतिफोल,பிரதிபோ2ள்,piratiphola,piratiphola,piratiphola,pɪɾət̪ɪpʰoːlə,reward,பிரதிபலன்
ꢪꢵꢫꣁ,माया॑,மாயொ,maayo',mAyO,māyŏ,mɑːjo,illusion,பிரமை
ꢦꢱ꣄ꢒꢜ꣄ ꢬꢴꢥꢶ,पस्कट र्हनि,பஸ்கட் ர:னி,paskat' rhani,paskaT rhani,paskaṭ rhani,pəs̪kəʈ ɾɦən̪ɪ,backward,பின்தங்கல்
ꢩꢷꢡꢶ,भीति,பீ4தி,bheeti,bhIti,bhīti,bʰiːt̪ɪ,fear,பீதி  
ꢤꢵꢒ꣄,धाक्,தா4க்,dhaak,dhAk,dhāk,d̪ʰɑːk,fear,பீதி
ꢥꢸꢮꢶꢥꢶ,नुविनि,நுவினி,nuvini,nuvini,nuvini,n̪uʋɪn̪ɪ,praising,புகழ்ச்சி
ꢔꢸꢨꢸꢔꢸꢦꢵꢱ꣄ꢡꢿ,गुबुगुपास्ते,கு3பு3கு3பாஸ்தே,gubugupaaste,gubugupAste,gubugupāste,gubugupɑːs̪t̪eː,friction,புகைச்சல்
