Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢱꢪ꣄ꢦ꣄ꢬꢣꢵꢫꢪ꣄ꢒꢥꢶ ꢬꢹꢟꢶꢒꢥꢶꢮ꣄ꢫꢵꢮꢲꢵꢬꢶꢒ꣄ꢒꢥꢶ,सम्प्रयम्कनि रूढिकनि व्यवहारिक्कनि,ஸம்ப்ரதா3ய்கனி,sampradaayamkani rood'hikanivyaavahaarikkani,sampradAyamkani rUDhikanivyAvahArikkani,sampradāyamkani rūḍhikanivyāvahārikkani,s̪əmpɾəd̪ɑːjəmkən̪ɪ ɾuːɖʰɪkən̪ɪʋjɑːʋəɦɑːɾɪkkən̪ɪ,customarily,சம்பிரதாயமாக   
ꢱꢪ꣄ꢦ꣄ꢬꢣꢵꢫꢪ꣄ꢒꢥꢶ ꢬꢹꢟꢶꢒꢥꢶꢮ꣄ꢫꢵꢮꢲꢵꢬꢶꢒ꣄ꢒꢥꢶ,सम्प्रयम्कनि रूढिकनि व्यवहारिक्कनि,ரூடி4கனி,sampradaayamkani rood'hikanivyaavahaarikkani,sampradAyamkani rUDhikanivyAvahArikkani,sampradāyamkani rūḍhikanivyāvahārikkani,s̪əmpɾəd̪ɑːjəmkən̪ɪ ɾuːɖʰɪkən̪ɪʋjɑːʋəɦɑːɾɪkkən̪ɪ,customarily,சம்பிரதாயமாக   
ꢱꢪ꣄ꢦ꣄ꢬꢣꢵꢫꢪ꣄ꢒꢥꢶ ꢬꢹꢟꢶꢒꢥꢶꢮ꣄ꢫꢵꢮꢲꢵꢬꢶꢒ꣄ꢒꢥꢶ,सम्प्रयम्कनि रूढिकनि व्यवहारिक्कनि,வ்யாவஹாரிக்கனி,sampradaayamkani rood'hikanivyaavahaarikkani,sampradAyamkani rUDhikanivyAvahArikkani,sampradāyamkani rūḍhikanivyāvahārikkani,s̪əmpɾəd̪ɑːjəmkən̪ɪ ɾuːɖʰɪkən̪ɪʋjɑːʋəɦɑːɾɪkkən̪ɪ,customarily,சம்பிரதாயமாக   
ꢱꢪꢪ꣄ꢒꢥꢶ,समम्कनि,ஸமொகனி,samamkani,samamkani,samamkani,s̪əməmkən̪ɪ,equally,சம அளவாக   
ꢱꢾꢬ꣄ꢒꢒꢥꢶ,स॑र्ककनि,ஸெர்ககனி,se'rkakani,sErkakani,sĕrkakani,s̪eɾkəkən̪ɪ,equally,சரிசமமாக  
ꢩꢾꢭꢶ,भ॑लि,துல்யகனி,bhe'li,bhEli,bhĕli,bʰelɪ,"accurately, exactly, rightly, properly, duly",சரியாக  
ꢗꢾꢬ꣄ꢒꢒꢥꢶ,स॑र्ककनि,ஸெர்ககனி,che'rkakani,cErkakani,cĕrkakani,t͡ʃeɾkəkən̪ɪ,"accurately, exactly, rightly, properly, duly",சரியாக  
ꢮꢶꢬꢱꢡꢒꢥꢶ,विरसतकनि,விரஸதகனி,virasatakani,virasatakani,virasatakani,ʋɪɾəs̪ət̪əkən̪ɪ,boredom,சலிப்பாக  
ꢙꢵꢞꢪꢵꢞ꣄ꢒꢥꢶ,जाडमाडकनि,ஜாட3மாட3கனி,jaad'amaad'kani,jADamADkani,jāḍamāḍkani,d͡ʒɑːɖəmɑːɖkən̪ɪ,For sadie,சாடையாக  
ꢱꢪꢬ꣄꣄ꢡꢸꢒꢥꢶ,समर्तुकनि,ஸமர்துகனி,samartukani,samartukani,samartukani,s̪əməɾt̪ukən̪ɪ,deftly,சாமர்த்தியமாக  
ꢙꢶꢬ꣄ꢒꢶ,जिर्कि,ஜி2ர்கி,jirki,jirki,jirki,d͡ʒɪɾkɪ,slanting,சாய்வாக  
ꢏꢖ꣄ꢔꢶ,आ॑न्गि,ஒங்கி3,o'ngi,OGgi,ŏṅgi,oŋgɪ,slanting,சாய்வாக  
ꢱꢵꢒ꣄ꢰꢶꢒꢥꢶ,साक्षिकनि,ஸாக்ஷிகனி,saakshikani,sAkSikani,sākṣikani,s̪ɑːkʂɪkən̪ɪ,evidently,சான்றாக  
ꢆꢥ꣄ꢥꢮꢿꢱ꣄ꢒꢥꢶ,उन्नवेस्कनि,உன்னவேஸ்கனி,unnaveskani,unnaveskani,unnaveskani,un̪n̪əʋeːs̪kən̪ɪ,thriftly,சிக்கனமாக  
ꢗꢶꢞꢸꢗꢶꢞꢸꢒꢥꢶ,चिडुचिडुकनि,சிடு3சிடு3கனி,chid'uchid'ukani,ciDuciDukani,ciḍuciḍukani,t͡ʃɪɖut͡ʃɪɖukən̪ɪ,frowningly,சிடுசிடுப்பாக  
ꢢꢾꢮ꣄ꢜꢒꢕꢾꢞꢶ,थ॑व्ट्घ॑डि,தெ2வ்டகெ4டி3,the'vt'akaghe'd'i,thEvTakaghEDi,thĕvṭakaghĕḍi,t̪ʰeʋʈəkəgʰeɖɪ,sometimes,சிலநேரம்  
ꢢꢾꢮ꣄ꢜꢮꢿꢳ꣄,थ॑व्टवेळ,தெ2வ்டவேள்,the'vt'avel',thEvTaveL,thĕvṭavel̤,t̪ʰeʋʈəʋeːɭ,some times,சில வேளை   
ꢮꢶꢯꢿꢰ꣄ꢒꢥꢶ,विशेष्कनि,விஶேஷ்கனி,visheshkani,vizeSkani,viśeṣkani,ʋɪʃeːʂkən̪ɪ,"exellently, especially",சிறப்பாக  
ꢥꢴꢥ꣄ꢥꢒꢥꢶ,न्हन्नकनि,ந:ன்னகனி,nhannakani,nhannakani,nhannakani,n̪ɦən̪n̪əkən̪ɪ,little,சிறிதாக  
ꢬꢮ꣄ꢬꢮꢒꢥꢶ ꢬꢸꢮ꣄ꢮꢬꢸꢮ꣄ꢮꢒꢥꢶ,रवरवकनि रुव्वरुव्वकनि,ரவரவகனி,ravravakani ruvvaruvvakani,ravravakani ruvvaruvvakani,ravravakani ruvvaruvvakani,ɾəʋɾəʋəkən̪ɪ ɾuʋʋəɾuʋʋəkən̪ɪ,piecemeal,சிறிதுசிறிதாக  
ꢬꢮ꣄ꢬꢮꢒꢥꢶ ꢬꢸꢮ꣄ꢮꢬꢸꢮ꣄ꢮꢒꢥꢶ,रवरवकनि रुव्वरुव्वकनि,ருவ்வருவ்வகனி,ravravakani ruvvaruvvakani,ravravakani ruvvaruvvakani,ravravakani ruvvaruvvakani,ɾəʋɾəʋəkən̪ɪ ɾuʋʋəɾuʋʋəkən̪ɪ,piecemeal,சிறிதுசிறிதாக  
ꢭꢵꢕꢮ꣄ꢒꢥꢶ ꢱꢸꢓꢪ꣄ꢒꢥꢶ ꢱꢸꢓꢸꢒꢥꢶ,लाघव्कनि सुखम्कनि सुखुकनि,லாக4வ்கனி,laaghavkani sukhamkani sukhukani,lAghavkani sukhamkani sukhukani,lāghavkani sukhamkani sukhukani,lɑːgʰəʋkən̪ɪ s̪ukʰəmkən̪ɪ s̪ukʰukən̪ɪ,comfortably,சுகமாக  
ꢭꢵꢕꢮ꣄ꢒꢥꢶ ꢱꢸꢓꢪ꣄ꢒꢥꢶ ꢱꢸꢓꢸꢒꢥꢶ,लाघव्कनि सुखम्कनि सुखुकनि,ஸுக2ம்கனி,laaghavkani sukhamkani sukhukani,lAghavkani sukhamkani sukhukani,lāghavkani sukhamkani sukhukani,lɑːgʰəʋkən̪ɪ s̪ukʰəmkən̪ɪ s̪ukʰukən̪ɪ,comfortably,சுகமாக  
ꢭꢵꢕꢮ꣄ꢒꢥꢶ ꢱꢸꢓꢪ꣄ꢒꢥꢶ ꢱꢸꢓꢸꢒꢥꢶ,लाघव्कनि सुखम्कनि सुखुकनि,ஸுகு2கனி,laaghavkani sukhamkani sukhukani,lAghavkani sukhamkani sukhukani,lāghavkani sukhamkani sukhukani,lɑːgʰəʋkən̪ɪ s̪ukʰəmkən̪ɪ s̪ukʰukən̪ɪ,comfortably,சுகமாக  
ꢱꢸꢞ꣄ꢤꢶꢒꢥꢶ,सुद्धिकनि,ஸுத்3தி4கனி,sud'dhikani,suDdhikani,suḍdhikani,s̪uɖd̪ʰɪkən̪ɪ,cleanly/clearly,சுத்தமாக  
ꢱ꣄ꢮꢡꢥ꣄ꢡ꣄ꢬꢸꢒꢥꢶ,स्वतन्त्रुकनि,ஸ்வதந்த்ருகனி,svatantrukani,svatantrukani,svatantrukani,s̪ʋət̪ən̪t̪ɾukən̪ɪ,independently,சுதந்திரமாக  
ꢔꣂꢱ꣄,गोस,கோ3ஸ்,gos,gos,gos,goːs̪,simply,சும்மா  
ꢬꢪꢵꢬꢪꢶ,रमारमि,ரமாரமி,ramaarami,ramArami,ramārami,ɾəmɑːɾəmɪ,nearly,சுமார்  
ꢦꢬ꣄ꢮꢥꢴꢶꢡ꣄ꢡꣁ,पर्वन्हित्ता॑,பர்வநீ:த்தொ,parvanhitto',parvanhittO,parvanhittŏ,pəɾʋən̪ɦɪt̪t̪o,tolerably,சுமாராக  
ꢱꢪ꣄ꢒ꣄ꢰꢾꢦ꣄ꢒꢥꢶ,सम्क्षेप्कनि,ஸம்க்ஷேப்கனி,samkshe'pkani,samkSEpkani,samkṣĕpkani,s̪əmkʂepkən̪ɪ,briefly,சுருக்கமாக  
ꢭꢴꢾꢕꢸꢮ꣄ꢒꢥꢶ,ल्हेघुव्कनि,லெ:கு4வ்கனி,lhe'ghuvkani,lhEghuvkani,lhĕghuvkani,lɦegʰuʋkən̪ɪ,easily,சுலபமாக  
ꢬꢱꢥꣁꢒ,रसना॑क,ரஸனொக,rasano'ka,rasanOka,rasanŏka,ɾəs̪ən̪okə,interestingly,சுவாரசியமாக  
ꢬꢸꢗ꣄ꢗꢶꢒꢥꢶ,रुच्चिकनि,ருச்சிகனி,ruchchikani,ruccikani,ruccikani,ɾut͡ʃt͡ʃɪkən̪ɪ,tastefully,சுவையாக  
ꢗꢸꢜ꣄ꢜꢸꢪꢸꢜ꣄ꢜꢸꢒꢥꢶ,चुट्टुमुट्टुकनि,சுட்டுமுட்டுகனி,chut't'umut't'ukani,cuTTumuTTukani,cuṭṭumuṭṭukani,t͡ʃuʈʈumuʈʈukən̪ɪ,around,சுற்றுமுற்றும்  
ꢚꢸꢜ꣄ꢜꢶꢒꢥꢶ,झुट्टिकनि,ஜூட்டிகனி,jhut't'ikani,jhuTTikani,jhuṭṭikani,d͡ʒʰuʈʈɪkən̪ɪ,actively,சுறுசுறுப்பாக  
ꢲꢸꢥ꣄ꢥꢒꢥꢶ,हुन्नकनि,ஹுன்னகனி,hunnakani,hunnakani,hunnakani,ɦun̪n̪əkən̪ɪ,hot,சூடாக  
ꢗꢸꢣ꣄ꢤꢶꢒꢥꢶ ꢗꣁꢒ꣄ꢒꢜ꣄ꢒꢥꢶ,चुद्धिकनि चा॑क्कट्कनि,ஸுத்3தி4கனி,chuddhikani cho'kkat'kani,cuddhikani cOkkaTkani,cuddhikani cŏkkaṭkani,t͡ʃud̪d̪ʰɪkən̪ɪ t͡ʃokkəʈkən̪ɪ,finely,செம்மையாக  
ꢗꢸꢣ꣄ꢤꢶꢒꢥꢶ ꢗꣁꢒ꣄ꢒꢜ꣄ꢒꢥꢶ,चुद्धिकनि चा॑क्कट्कनि,சொக்கட்கனி,chuddhikani cho'kkat'kani,cuddhikani cOkkaTkani,cuddhikani cŏkkaṭkani,t͡ʃud̪d̪ʰɪkən̪ɪ t͡ʃokkəʈkən̪ɪ,finely,செம்மையாக  
ꢂꢦ꣄ꢬꢒ꣄ꢬꢸꢡꢶꢒꢥꢶ ꢒ꣄ꢬꢸꢡꢶꢪꢒꢥꢶ,अप्रकिरुति क्रुतिमकनि,அப்ரக்ருதிகனி,aprakrutikani krutimakani,aprakrutikani krutimakani,aprakrutikani krutimakani,əpɾəkɾut̪ɪkən̪ɪ kɾut̪ɪməkən̪ɪ,artificially,செயற்கையாக  
ꢂꢦ꣄ꢬꢒ꣄ꢬꢸꢡꢶꢒꢥꢶ ꢒ꣄ꢬꢸꢡꢶꢪꢒꢥꢶ,अप्रकिरुति क्रुतिमकनि,க்ருதிமகனி,aprakrutikani krutimakani,aprakrutikani krutimakani,aprakrutikani krutimakani,əpɾəkɾut̪ɪkən̪ɪ kɾut̪ɪməkən̪ɪ,artificially,செயற்கையாக  
ꢣꢾꢛ꣄ꢗꢸꢒꢥꢶ ꢙꢵꢞꢒꢥꢶ,द॑ञ्चुकनि जाडकनि,தெ3ஞ்சுகனி,de'nchukani jaad'akani,dEJcukani jADakani,dĕñcukani jāḍakani,d̪eɲt͡ʃukən̪ɪ d͡ʒɑːɖəkən̪ɪ,richly,செறிவாக  
ꢣꢾꢛ꣄ꢗꢸꢒꢥꢶ ꢙꢵꢞꢒꢥꢶ,द॑ञ्चुकनि जाडकनि,ஜாட3கனி,de'nchukani jaad'akani,dEJcukani jADakani,dĕñcukani jāḍakani,d̪eɲt͡ʃukən̪ɪ d͡ʒɑːɖəkən̪ɪ,richly,செறிவாக  
ꢂꢭꢱꢒꢥꢶ,अलसकनि,அலஸகனி,alasakani,alasakani,alasakani,ələs̪əkən̪ɪ,lazily,சோம்பேறித்தனமாக   
ꢯꢷꢥ꣄ꢒꢥꢶ,शीन्कनि,ஶீன்கனி,sheenkani,zInkani,śīnkani,ʃiːn̪kən̪ɪ,slackly,சோர்வாக  
ꢱꣃꢬꢶꢫꢪ꣄ꢒꢥꢶ,सौरियम्कनि,ஸௌரியம்கனி,sauriyamkani,sauriyamkani,sauriyamkani,s̪əuɾɪjəmkən̪ɪ,conveniently,சௌகரியமாக  
ꢦꢵꢡ꣄ꢬꢡꢒꢥꢶ,पात्रतकनि,பாத்ரதகனி,paatratakani,pAtratakani,pātratakani,pɑːt̪ɾət̪əkən̪ɪ,eligible,தகுதியாக  
ꢂꢪ꣄ꢒꢫꢒꢥꢶ ꢱꢪꢣꢳꢒꢥꢶ,अम्कयकनि समदळकनि,அம்கயகனி,amkayakani samadal'akani,amkayakani samadaLakani,amkayakani samadal̤akani,əmkəjəkən̪ɪ s̪əməd̪əɭəkən̪ɪ,flat,தட்டையாக  
ꢂꢪ꣄ꢒꢫꢒꢥꢶ ꢱꢪꢣꢳꢒꢥꢶ,अम्कयकनि समदळकनि,ஸமத3ளகனி,amkayakani samadal'akani,amkayakani samadaLakani,amkayakani samadal̤akani,əmkəjəkən̪ɪ s̪əməd̪əɭəkən̪ɪ,flat,தட்டையாக  
ꢂꢮ꣄ꢞꢒ    ꢂꢞ꣄ꢞꢶꢒꢥꢶ,अव्डक   अड्डिकनि,அவ்ட3க,avd'aka    ad'd'ikani,avDaka    aDDikani,avḍaka    aḍḍikani,əʋɖəkə    əɖɖɪkən̪ɪ,as obstruction,தடையாக  
ꢂꢮ꣄ꢞꢒ    ꢂꢞ꣄ꢞꢶꢒꢥꢶ,अव्डक   अड्डिकनि,அட்3டி3கனி,avd'aka    ad'd'ikani,avDaka    aDDikani,avḍaka    aḍḍikani,əʋɖəkə    əɖɖɪkən̪ɪ,as obstruction,தடையாக  
ꢂꢠ꣄ꢗꢶꢭꢶ,अण्चिलि,அண்சிலி,anchili,aNcili,aṇcili,əɳt͡ʃɪlɪ,soothingly,தணிவாக  
ꢂꢥꢸꢒꢹꢭ꣄ꢒ,अनुकूल्क,அனுகூல்க,anukoolka,anukUlka,anukūlka,ən̪ukuːlkə,favourably,தயவாக  
ꢡꢫꢵꢬ꣄ꢒꢥꢶ,तयार्कनि,தயார்கனி,tayaarkani,tayArkani,tayārkani,t̪əjɑːɾkən̪ɪ,readily,தயாராக  
ꢣꣁꢱ꣄ꢒꢓꢵꢭ꣄,दा॑स्कखाल्,தொ3ஸ்ககா2ல்,do'skakhaal,dOskakhAl,dŏskakhāl,d̪os̪kəkʰɑːl,upside down,தலைகீழாக  
ꢭꢸꢒ꣄ꢒꢶꢭꢶ,लुक्किलि,லுக்கிலி,lukkili,lukkili,lukkili,lukkɪlɪ,Hidingly/abscondingly,தலைமறைவாக  
ꢗꢹꢒ꣄ꢒꢥꢶ,चूक्कनि,சூக்கனி,chookkani,cUkkani,cūkkani,t͡ʃuːkkən̪ɪ,wrongly,தவறாக  
ꢪꢥ꣄ꢡꢸꢒꢥꢶ,मन्तुकनि,மந்துகனி,mantukani,mantukani,mantukani,mən̪t̪ukən̪ɪ,by mistake,தவறுதலாக  
ꢤꢶꢭ꣄ꢭꢱꣁꢜ꣄ꢭꢶ ꢤꢶꢭ꣄ꢭꢒꢥꢶ,धिल्लसा॑ट्लि धिल्लकनि,தி4ல்லஸொட்லி,dhillaso't'li dhillakani,dhillasOTli dhillakani,dhillasŏṭli dhillakani,d̪ʰɪlləs̪oʈlɪ d̪ʰɪlləkən̪ɪ,slackly,தளர்வாக  
ꢤꢶꢭ꣄ꢭꢱꣁꢜ꣄ꢭꢶ ꢤꢶꢭ꣄ꢭꢒꢥꢶ,धिल्लसा॑ट्लि धिल्लकनि,தி4ல்லகனி,dhillaso't'li dhillakani,dhillasOTli dhillakani,dhillasŏṭli dhillakani,d̪ʰɪlləs̪oʈlɪ d̪ʰɪlləkən̪ɪ,slackly,தளர்வாக  
ꢂꢡ꣄ꢡꢵꢒ꣄,अत्ताक्,அத்தாக்,attaak,attAk,attāk,ət̪t̪ɑːk,temporarily,தற்காலிகமாக  
ꢂꢡ꣄ꢡꢵꢒ꣄ ꢒꣁꢡ꣄ꢡꢶ,अत्ताक्का॑त्ति,அத்தாக் கொத்3தி3,attaak ko'tti,attAk kOtti,attāk kŏtti,ət̪t̪ɑːk kot̪t̪ɪ,temporarily,தற்காலிகமாக  
ꢡꢡ꣄ꢒꢵꢭ꣄ꢒꢥꢶ,तत्कालकनि,தத்கால்கனி,tatkaalkani,tatkAlkani,tatkālkani,t̪ət̪kɑːlkən̪ɪ,temporarily,தற்காலிகமாக  
ꢲꢾꢡꢵꢬ꣄ꢡꢸꢒꢥꢶ,ह॑तार्तुकनि,ஹெடார்துகனி,he'taartukani,hEtArtukani,hĕtārtukani,ɦet̪ɑːɾt̪ukən̪ɪ,accidentally,தற்செயலாக  
ꢂꢒꢱ꣄ꢪꢵꢡ꣄ꢒꢥꢶ,अकस्मात्कनि,அகஸ்மாத்கனி,akasmaatkani,akasmAtkani,akasmātkani,əkəs̪mɑːt̪kən̪ɪ,accidentally,தற்செயலாக  
ꢦꢾꢣ꣄ꢣꢾꢒ,प॑द्द॑क,பெத்3தெ3க,pe'dde'ka,pEddEka,pĕddĕka,ped̪d̪ekə,alone,தன்னந்தனியாக  
ꢍꢒꢵꢥ꣄ꢡꢸꢒꣁ,एगान्तुका॑,ஏகாந்துகொ,ekaantuko',ekAntukO,ekāntukŏ,eːkɑːn̪t̪uko,alone,தன்னந்தனியாக  
ꢡꢾꢔꢵꢪ꣄ꢡꢾꢥꣁ,त॑गाम्त॑ना॑,தெகா3ம்தெனொ,te'gaamte'no',tEgAmtEnO,tĕgāmtĕnŏ,t̪egɑːmt̪en̪o,inwardly,தனக்குள்ளாக  
ꢔꢸꢠ꣄ꢤꢵꢥꢸꢒ꣄,गुण्धानुक्,கு3ண்தா4னுக்,gundhaanuk,guNdhAnuk,guṇdhānuk,guɳd̪ʰɑːn̪uk,characteristically,தனித்தன்மையாக   
ꢂꢭꢔ꣄ꢔꢭꢔ꣄ꢔ,अलग्गलग्ग,அலக்3க3லக்3க3,alaggalagga,alaggalagga,alaggalagga,ələggələggə,separately,தனித்தனியாக  
ꢍꢒꢵꢥ꣄ꢡꢸꢒꢥ꣄,एकान्तुकन्,ஏகாந்துகன்,ekaantukan,ekAntukan,ekāntukan,eːkɑːn̪t̪ukən̪,solitarily,தனிமையாக  
ꢦꢾꢣ꣄ꢣꢾꢒ,प॑द्द॑क,பெத்3தெ3க,pe'dde'ka,pEddEka,pĕddĕka,ped̪d̪ekə,alone,தனியாக  
ꢡꢪꢱ꣄ꢒ,तमस्क,தமஸ்க,tamaska,tamaska,tamaska,t̪əməs̪kə,"being late, delay",தாமதமாக  
ꢡꢪꢱ꣄ꢒ,,தமஸ்க,tamaska,tamaska,tamaska,t̪əməs̪kə,"being late, delay",தாமதமாக  
ꢤꢾꢬꢳꢪ꣄ꢒ,ध॑रळम्क,தெ4ரளம்க,dhe'ral'amka,dhEraLamka,dhĕral̤amka,d̪ʰeɾəɭəmkə,richly,தாராளமாக  
ꢩꢮ꣄ꢫꢪ꣄ꢒ,भव्यम्क,ப4வ்யம்க,bhavyamka,bhavyamka,bhavyamka,bʰəʋjəmkə,obediently,தாழ்மையாக  
ꢓꢵꢭ꣄ꢒ,खाल्क,கா2ல்க,khaalka,khAlka,khālka,kʰɑːlkə,low,தாழ்வாக  
ꢂꢨ꣄ꢨꢾꢨ꣄ꢨꢾꢤꢵꢥꢸꢒ꣄,अब्ब॑ब्ब॑धानुक्,அப்3பெ3ப்3பெ3தா4னுக்,abbe'bbe'dhaanuk,abbEbbEdhAnuk,abbĕbbĕdhānuk,əbbebbed̪ʰɑːn̪uk,Oftentimes/helter skelter,தாறுமாறாக  
ꢡ꣄ꢫꢿꢒꢵꢥꢶ,त्येकानि,த்யேகனி,tyekaani,tyekAni,tyekāni,t̪jeːkɑːn̪ɪ,automatically,தானாக  
ꢔꢸꢪ꣄ꢦꢸꢒꢥꢶ,गुम्पुकनि,கு3ம்புகனி,gumpukani,gumpukani,gumpukani,gumpukən̪ɪ,enmasse,திரளாக  
ꢗꣁꢞ꣄ꢞꢦ꣄ꢦꢥ꣄ꢒꢥꢶ,च॓ड्डप्पन्कनि,சொட்3ட3பன்கனி,cho'd'd'appankani,cODDappankani,cŏḍḍappankani,t͡ʃoɖɖəppən̪kən̪ɪ,stealthily,திருட்டுத்தனமாக   
ꢡꢶꢬꢸꢦ꣄ꢡꢶꢒꢥꢶ,तिरुप्तिकनि,த்ருப்திகனி,tiruptikani,tiruptikani,tiruptikani,t̪ɪɾupt̪ɪkən̪ɪ,satisfactorily,திருப்தியாக  
ꢧꢶꢬꢶ,फिरि,பி2ரி,phiri,phiri,phiri,pʰɪɾɪ,again,திரும்பவும்  
ꢱꢪꢬ꣄ꢡꢸꢒꢥꢶ,समर्युकनि,ஸமர்துகனி,samartukani,samartukani,samartukani,s̪əməɾt̪ukən̪ɪ,efficiently,திறமையாக  
ꢥꢶꢗ꣄ꢗꢸ,निच्चु,நிச்சு,nichchu,niccu,niccu,n̪ɪt͡ʃt͡ʃu,daily,தினந்தோறும்  
ꢱ꣄ꢡꢶꢬꢪ꣄ꢒꢾꢬꢾ,स्तिरम्क॑र॑,நிர்தா4ரணகனி,stiramke're',stiramkErE,stiramkĕrĕ,s̪t̪ɪɾəmkeɾe,decidedly,தீர்மானமாக  
ꢓꢸꢞꢾꢩꢙ꣄ꢙꢶꢒ,खुड॑भज्जिक,கு2டெ3ப4ஜ்ஜிக,khud'e'bhajjika,khuDEbhajjika,khuḍĕbhajjika,kʰuɖebʰəd͡ʒd͡ʒɪkə,meanly,துச்சமாக  
ꢒꢸꢜ꣄ꢒ ꢒꢸꢜ꣄ꢒꢒꢥꢶ,कुट्कि कुट्क॓कनि,குட்க குட்ககனி,kut'ka kut'kakani,kuTka kuTkakani,kuṭka kuṭkakani,kuʈkə kuʈkəkən̪ɪ,piecemeal,துண்டுதுண்டாக   
ꢤꣀꢬ꣄ꢫꢸꢱꢾꢥ꣄ꢡꣁ,धैर्युस॑न्ता॑,தை4ர்யுஸெந்தொ,dhairyuse'nto',dhairyusEntO,dhairyusĕntŏ,d̪ʰəɪɾjus̪en̪t̪o,cavelrierly,துணிகரமாக  
ꢱꢸꢣ꣄ꢣꢶꢒꢥꢶ,सुद्दिकनि,ஸுத்3தி3கனி,suddikani,suddikani,suddikani,s̪ud̪d̪ɪkən̪ɪ,clearly,துப்புரவாக  
ꢣꢸꢬ꣄ ꢣꢶꢰ꣄ꢜꢸ꣄ꢒꢥꢶ,दुर्दिष्टुकनि,து3ரதி3ஷ்டுகனி,dur disht'ukani,dur diSTukani,dur diṣṭ_ŭkani,d̪uɾ d̪ɪʂʈukən̪ɪ,unluckily,துரதிருஷ்ட்வசமாக   
ꢱꢸꢣ꣄ꢣꢶꢒꢥꢶ,सुद्दिकनि,ஸுத்3தி4கனி,suddikani,suddikani,suddikani,s̪ud̪d̪ɪkən̪ɪ,"purely, neatly",தூய்மையாக  
ꢒꢭꢵꢥꢵꢡ꣄ꢡꣁ,कलानात्ता॑,களனாத்தொ,kalaanaatto',kalAnAttO,kalānāttŏ,kəlɑːn̪ɑːt̪t̪o,unknowingly,தெரியாத்தனமாக   
ꢡꢾꢭꢶꢮ꣄ꢒꢥꢶ ꢱ꣄ꢦꢰ꣄ꢜꢸꢒꢥꢶ,त॑लिव्कनि स्पष्टुकनि,தெளிவ்கனி,te'livkani spasht'ukani,tElivkani spaSTukani,tĕlivkani spaṣṭukani,t̪elɪʋkən̪ɪ s̪pəʂʈukən̪ɪ,clearly,தெளிவாக  
ꢡꢾꢭꢶꢮ꣄ꢒꢥꢶ ꢱ꣄ꢦꢰ꣄ꢜꢸꢒꢥꢶ,त॑लिव्कनि स्पष्टुकनि,ஸ்பஷ்டுகனி,te'livkani spasht'ukani,tElivkani spaSTukani,tĕlivkani spaṣṭukani,t̪elɪʋkən̪ɪ s̪pəʂʈukən̪ɪ,clearly,தெளிவாக  
ꢦꢙꢾ ꢒꣁꢣ꣄ꢣꢶ,पज॑का॑द्दि,பஜெ கொத்3தி3,paje' ko'ddi,pajE kOddi,pajĕ kŏddi,pəd͡ʒe kod̪d̪ɪ,As needed,தேவையாக  
ꢤꣀꢬ꣄ꢫꢸꢒꢥꢶ,धैर्युकनि,தை4ர்யுகனி,dhairyukani,dhairyukani,dhairyukani,d̪ʰəɪɾjukən̪ɪ,boldly,தைரியமாக  
ꢡꣁꢬꢠ꣄ꢒ,ता॑रण्क,தொரண்க,to'ranka,tOraNka,tŏraṇka,t̪oɾəɳkə,successively,தொடர்ச்சியாக  
ꢡꢾꢔ ꢢꢾꢬꢶ ꢡꢾꢭ꣄ꢫꢾꢒ ꢤꢾꢬꢶ,त॑गध॑रि    त॑ल्य॑क ध॑रि,தெகதெ4ரி,te'ga the'ri te'lye'ka dhe'ri,tEga thEri tElyEka dhEri,tĕga thĕri tĕlyĕka dhĕri,t̪egə t̪ʰeɾɪ t̪eljekə d̪ʰeɾɪ,in connection with,தொடர்பாக  
ꢡꢾꢔ ꢢꢾꢬꢶ ꢡꢾꢭ꣄ꢫꢾꢒ ꢤꢾꢬꢶ,त॑गध॑रि    त॑ल्य॑क ध॑रि,தெல்யெக தெ4ரி,te'ga the'ri te'lye'ka dhe'ri,tEga thEri tElyEka dhEri,tĕga thĕri tĕlyĕka dhĕri,t̪egə t̪ʰeɾɪ t̪eljekə d̪ʰeɾɪ,in connection with,தொடர்பாக  
ꢆꢜ꣄ꢗꢫ꣄ꢭꢶ,उट्चय्लि,உட்சய்லி,ut'chayli,uTcayli,uṭcayli,uʈt͡ʃəjlɪ,slackly,தொய்வாக  
ꢣꢸꢣꢹꢬꢸꢪ꣄,दुदूरुम्,து3தூ3ரும்,dudoorum,dudUrum,dudūrum,d̪ud̪uːɾum,distantly,தொலைவாக  
ꢂꢥ꣄ꢣꢵꢱ꣄,अन्दास्,அந்தா3ஸ்,andaas,andAs,andās,ən̪d̪ɑːs̪,approximately,தோராயமாக  
ꢪꢴꢣ꣄ꢤꢶꢪꢪ꣄,म्हद्धिमम्,ம:த்3தி4மம்,mhaddhimam,mhaddhimam,mhaddhimam,mɦəd̪d̪ʰɪməm,tolerably,நடுத்தரமாக  
ꢪꢴꢚꢵꢬ꣄,म्हझार्,ம:ஜார்,mhajhaar,mhajhAr,mhajhār,mɦəd͡ʒʰɑːɾ,"middle, at the centre",நடுவில்  / நடுவே  
